#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AC1D55
#Date Time: 2021-04-08 15:42:40.462
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 805.85 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 2 V/div Offset: 4 V Attenuation: 1 X
#Channel 2: Range: 2 V/div Offset: -4 V Attenuation: 1 X
#Math 1: Function: C1/100
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 4 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V),Math 1 (A)
-0.000531405,0.006359607242985454,-0.9062632509323709,6.359607242985455e-05
-0.0005307749999999999,0.002677128692735842,-0.9212783024914222,2.677128692735842e-05
-0.000530145,-0.008370306958014773,-0.9362933540504725,-8.370306958014772e-05
-0.0005295149999999999,-0.004687828407764716,-0.9550621684992864,-4.687828407764716e-05
-0.000528885,-0.004687828407764716,-0.9738309829481002,-4.687828407764716e-05
-0.0005282549999999999,-0.004687828407764716,-0.9888460345071515,-4.687828407764716e-05
-0.000527625,-0.004687828407764716,-0.9963535602866775,-4.687828407764716e-05
-0.0005269949999999999,-0.004687828407764716,-1.007614848955965,-4.687828407764716e-05
-0.000526365,-0.008370306958014773,-1.026383663404779,-8.370306958014772e-05
-0.0005257349999999999,-0.001005349857514659,-1.04139871496383,-1.005349857514659e-05
-0.000525105,-0.001005349857514659,-1.060167529412644,-1.005349857514659e-05
-0.0005244749999999999,-0.004687828407764716,-1.086443869640984,-4.687828407764716e-05
-0.000523845,-0.004687828407764716,-1.093951395420509,-4.687828407764716e-05
-0.0005232149999999999,-0.001005349857514659,-1.112720209869323,-1.005349857514659e-05
-0.000522585,-0.004687828407764716,-1.123981498538612,-4.687828407764716e-05
-0.0005219549999999999,-0.004687828407764716,-1.142750312987426,-4.687828407764716e-05
-0.0005213249999999999,-0.004687828407764716,-1.157765364546476,-4.687828407764716e-05
-0.0005206949999999999,-0.001005349857514659,-1.172780416105527,-1.005349857514659e-05
-0.0005200649999999999,0.002677128692735842,-1.184041704774816,2.677128692735842e-05
